time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2022-12-15 12:29:12.634 UTC, , , , , , , , , ,1469,4951493,1797576,6720, ,45, ,28, , , , , , , , ,3,45,22, , , ,28,33,21, ,14, , , , , , , , , , , , , , ,28632098,131, ,28605374, , , , ,28857464,28399923200,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28857464,1671100878585,,, , , , , , , , , ,3145728,28857433, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,7,403342728, , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-15 12:29:35.377 UTC, , , , , , , , , ,1469,4944773,1797576, , ,45, ,26, , , , , , , , ,3,45,22, , , ,28,33,21, ,13, , , , , , , , , , , , , , ,28632098,131, ,28605374, , , , ,28857464,28409982976,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28857464,1671100878585,,, , , , , , , , , ,3145728,28857433, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,487228808, , , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22,4, , , , , , , , , , 
2022-12-16 07:46:47.772 UTC, , , , , , , , , ,125,3198717,52864, , ,5,1,107,5,0.05, , , , , , , ,5,4, ,2,1,4,3,5, ,354,172, , , , , , , , , , , , , ,28871222,132, ,28857552, , , , ,28871279,28411510784,6,6,6,6, , , , , ,14,100523, , , , , , , , , , , , , , , , , , , , , , , , , ,28871279,1671176806687,,, , , , , , , , , ,3145728,28871222, , , , , , ,184, , ,2, , ,3, , ,184, ,8415351,23, , , ,1, ,67214442,200, , , , , , , , ,37,1973,228597656,6, , , , , , ,76, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-12-16 07:47:47.786 UTC, , , ,25,1,3, , , ,589,4921685,1768648,6720, ,38,19,1737,33,0.02,1, , , , , ,3,38,21, , ,16,20,26,21, ,679,381, , , , , , , , , , , , , ,28871222,132, ,28857552, , , , ,28889795,28411392000,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28889795,1671176806687,,, , , , , , , , , ,3145728,28889764,10,10,10,10, , ,447, , ,3,7, ,3,1, ,447,1,620259,89,7138,2, ,7, ,1225169,368,11378,5, , , , , , ,5,219,500242816,3, , , , , , ,1922, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,27, ,421,1244,268,19, , , , , , , , , 
2022-12-16 07:48:47.791 UTC, , ,1,8,1,3, , , ,589,4920861,1767824,6720, ,41,2,163,3,0.02,1, , , , , ,5,41,21, , , ,23,29,20, ,45, , , , , , , , , , , , , , ,28871222,132, ,28857552, , , , ,28894619,28411338752,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28894619,1671176806687,,, , , , , , , , , ,3145728,28894588,9,9,9,9, , ,3, , , ,3, ,3,1, ,3,1, , , , , , , ,12288,3,4824,3, , , , , , , , ,715200896,1, , , , , , ,185,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,15, ,4, ,2,103,12,17, , , , , , , , , 
2022-12-16 07:49:47.798 UTC, , , , , , , , , ,589,4920861,1767824,6720, ,41, ,36, , , , , , , , ,5,41,21, , , ,23,29,20, ,22, , , , , , , , , , , , , , ,28871222,132, ,28857552, , , , ,28894619,28411289600,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28894619,1671176806687,,, , , , , , , , , ,3145728,28894588, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,86,393288064,2, , , , , , ,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,32,4, , , , , , , , , , 
2022-12-16 07:50:47.816 UTC, , ,5,40,4,14, , , ,589,5171157,2018120,6720, ,44,3,1708,3,0.00,4, , , , , ,6,44,21, , ,2,27,32,19, ,886,354, , , , , , , , , , , , , ,28871222,132, ,28857552, , , , ,28894619,28411183104,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28894619,1671176806687,,, , , , , , , , , ,3145728,28955333,15,15,15,15, , ,359, , , ,28, ,3,1, ,359,1,11738,18,1572,1, , , ,244314,341,59173,27, , , , , , ,1,48,596711808,2, , , , , , ,2411,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,61, ,82, ,643,1278,190,94, , , , , , , , , 
2022-12-16 07:50:56.245 UTC, , , ,15,4,6, , , ,589,5169725,2023408, , ,44, ,364, , ,4, , , , , ,6,44,21, , , ,27,32,18, ,84, , , , , , , , , , , , , , ,28871222,132, ,28857552, , , , ,28894619,28411183104,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28894619,1671176806687,,, , , , , , , , , ,3145728,28999370, , , , , , , , , , ,10, ,3, , , ,1, , , , , , , , , ,44037,10, , , , , , , , ,681646464,2, , , , , , ,324, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, ,34, ,5,185,72,31, , , , , , , , , 
2022-12-16 07:51:29.783 UTC, , , , , , , , , ,125,3198765,52912, , ,5,2,107,5,0.05,1, , , , , , ,5,4, ,2,2,4,3,5, ,356,173, , , , , , , , , , , , , ,29017524,133, ,28999489, , , , ,29017581,28410757120,6,6,6,6, , , , , ,14,100980, , , , , , , , , , , , , , , , , , , , , , , , , ,29017581,1671177088728,,, , , , , , , , , ,3145728,29017524, , , , , , ,186, , ,2, , ,3, , ,186, ,8418509,23, , , ,1, ,67215424,202, , , , , , , , ,93,1555,183374744,1, , , , , , ,76, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-12-16 07:52:29.796 UTC, , , ,23,1,3, , , ,589,4930237,1777200,6720, ,37,17,1743,32,0.02,1, , , , , ,3,37,21, , ,14,19,25,21, ,686,384, , , , , , , , , , , , , ,29017524,133, ,28999489, , , , ,29036187,28410650624,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29036187,1671177088728,,, , , , , , , , , ,3145728,29036156,30,30,30,30, , ,447, , ,3,7, ,3,1, ,447,1,617411,87,3481,1, ,7, ,1223394,370,15125,6, , , , , , ,29,583,221860928,1, , , , , , ,1936, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,25, ,424,1249,269,21, , , , , , , , , 
2022-12-16 07:53:29.799 UTC, , , , , , , , , ,589,4930237,1777200,6720, ,37, ,32, , , , , , , , ,3,37,21, , , ,19,25,21, ,17, , , , , , , , , , , , , , ,29017524,133, ,28999489, , , , ,29036187,28413083648,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29036187,1671177088728,,, , , , , , , , , ,3145728,29036156, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,3,60,210341696,1, , , , , , ,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,24,4, , , , , , , , , , 
2022-12-16 07:54:29.807 UTC, , , ,17,6,2, , , ,589,4952669,1799632,6720, ,42,4,570,5,0.01,6, , , , , ,6,42,22, , ,1,23,30,21, ,178,7, , , , , , , , , , , , , ,29017524,133, ,28999489, , , , ,29055320,28412870656,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29055320,1671177088728,,, , , , , , , , , ,3145728,29055289,24,24,12,24, , ,14, , , ,10, ,3,2, ,14,1,10011,6, , , ,1, ,26282,9,19133,10, , , , , , ,8,287,292465032,1, , , , , , ,513, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,36, ,14,368,127,34, , , , , , , , , 
2022-12-16 07:55:29.810 UTC, , , , , , , , , ,589,4954693,1801656,6720, ,42, ,79, , , , , , , , ,5,42,22, , ,1,23,30,21, ,32,1, , , , , , , , , , , , , ,29017524,133, ,28999489, , , , ,29055320,28412399616,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29055320,1671177088728,,, , , , , , , , , ,3145728,29055289, , , , , , ,2, , , , , ,3, , ,2,1,4413,2, , , , , , , , , , , , , , , ,4,103,261770232,2, , , , , , ,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,62,13, , , , , , , , , , 
2022-12-16 07:56:32.107 UTC, , , , , , , , , ,589,4954693,1801656,6720, ,42, ,43, , , , , , , , ,5,42,22, , , ,23,30,21, ,22, , , , , , , , , , , , , , ,29017524,133, ,28999489, , , , ,29055320,28415164416,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29055320,1671177088728,,, , , , , , , , , ,3145728,29055289, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,2,70,272155088,2, , , , , , ,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,34,5, , , , , , , , , , 
2022-12-16 07:57:33.703 UTC, , , , , , , , , ,589,4954693,1801656,6720, ,42, ,111, , , , , , , , ,5,42,22, , , ,23,30,21, ,33, , , , , , , , , , , , , , ,29017524,133, ,28999489, , , , ,29060897,28415012864,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29060897,1671177088728,,, , , , , , , , , ,3145728,29060866,5,5,5,5, , , , , , ,2, ,3,1, , ,1, , ,2640,1, , , , , ,2937,1, , , , , , ,3,106,229765232,2, , , , , , ,104, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,4, ,8,71,16,6, , , , , , , , , 
2022-12-16 07:58:33.710 UTC, , ,2,8, ,2, , , ,589,4954693,1801656,6720, ,42, ,124, , , , , , , , ,5,42,22, , , ,24,30,21, ,52,2, , , , , , , , , , , , , ,29017524,133, ,28999489, , , , ,29062000,28415401984,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29062000,1671177088728,,, , , , , , , , , ,3145728,29063070,7,7,5,7, , ,2, , , ,2, ,3,2, ,2,1, , , , , , , ,1185,2,2204,2, , , , , , ,3,85,279050248,2, , , , , , ,142, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,8, , , ,20,88,12,8, , , , , , , , , 
2022-12-16 07:58:55.740 UTC, , ,4,43,9,11, , , ,1029,5200477,2053720, , ,43,1,2037,1,0.00,9, , , , , ,4,43,22, , ,2,25,31,19, ,986,350, , , , , , , , , , , , , ,29017524,133, ,28999489, , , , ,29062000,28415401984,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29062000,1671177088728,,, , , , , , , , , ,3145728,29168598,9,9,9,9, , ,353, , , ,38, ,3,1, ,353,1,18682,17,4563,1, , , ,229361,336,100965,37, , , , , , ,9,152,239029528,2, , , , , , ,2722,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,73, ,115, ,660,1432,252,127, , , , , , , , , 
2022-12-16 07:59:28.142 UTC, , , , , , , , , ,125,3199037,52936,248, ,5,2,111,5,0.05,1, , , , , , ,5,4, ,2,2,4,3,4, ,362,176, , , , , , , , , , , , , ,29189112,134, ,29168717, , , , ,29189169,28414779392,6,6,6,6, , , , , ,14,101497, , , , , , , , , , , , , , , , , , , , , , , , , ,29189169,1671177567221,,, , , , , , , , , ,3145728,29189112, , , , , , ,188, , ,3, , ,3, , ,188,1,8418577,23, , , ,1, ,67220000,205, , , , , , , , ,58,1114,371268288,2, , , , , , ,82, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-12-16 08:00:28.146 UTC, , , ,32,4,5, , , ,589,4964709,1811672,6720, ,40,20,2084,35,0.02,4, , , , , ,5,40,22, , ,15,22,28,22, ,790,394, , , , , , , , , , , , , ,29189112,134, ,29168717, , , , ,29215955,28411461632,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29215955,1671177567221,,, , , , , , , , , ,3145728,29215924,28,28,16,28, , ,463, , ,2,10, ,3,2, ,463,1,622567,90,3497,1, ,8, ,1257417,383,23289,9, , , , , , ,8,357,504961920,2, , , , , , ,2240, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, ,41, ,467,1480,356,29, , , , , , , , , 
2022-12-16 08:01:28.154 UTC, , , ,14,5, , , , ,589,4972621,1819584,6720, ,43,3,311,3,0.01,5, , , , , ,7,43,22, , ,1,24,31,21, ,99,2, , , , , , , , , , , , , ,29189112,134, ,29168717, , , , ,29230032,28410982400,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29230032,1671177567221,,, , , , , , , , , ,3145728,29230001,29,29,16,29, , ,6, , , ,8, ,3,2, ,6,1,8663,3,1968,1, , , ,8569,3,12109,7, , , , , , ,1,56,484514176,2, , , , , , ,351, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, ,24, ,53,193,58,26, , , , , , , , , 
2022-12-16 08:02:28.168 UTC, , ,3,18, ,9, , , ,589,4977877,1824840,6720, ,45,2,251,2,0.01, , , , , , ,7,45,22, , ,2,26,33,21, ,89,9, , , , , , , , , , , , , ,29189112,134, ,29168717, , , , ,29240163,28405641216,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29240163,1671177567221,,, , , , , , , , , ,3145728,29240132,21,21,21,21, , ,13, , , ,9, ,3,1, ,13,1,550,1, , , , , ,20783,12,10131,9, , , , , , ,1,61,369226896,1, , , , , , ,413,8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,36, , , ,59,183,4,36, , , , , , , , , 
2022-12-16 08:03:28.188 UTC, , , ,1, ,1, , , ,589,4977877,1824840,6720, ,45, ,67, , , , , , , , ,7,45,22, , , ,26,33,21, ,33,1, , , , , , , , , , , , , ,29189112,134, ,29168717, , , , ,29241278,28404736000,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29241278,1671177567221,,, , , , , , , , , ,3145728,29241247,4,4,4,4, , ,1, , , ,1, ,3,1, ,1,1, , , , , , , ,550,1,1115,1, , , , , , , , ,561116304,1, , , , , , ,109, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , ,42,47,4,4, , , , , , , , , 
2022-12-16 08:04:28.199 UTC, , , , , , , , , ,589,4977877,1824840,6720, ,45, ,40, , , , , , , , ,7,45,22, , , ,26,33,21, ,24, , , , , , , , , , , , , , ,29189112,134, ,29168717, , , , ,29241278,28404666368,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29241278,1671177567221,,, , , , , , , , , ,3145728,29241247, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,113,413211008, , , , , , , ,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40,32,4, , , , , , , , , , 
2022-12-16 08:05:28.211 UTC, , , ,1, ,1, , , ,589,4977877,1824840,6720, ,45, ,121, , , , , , , , ,7,45,22, , , ,26,33,21, ,40,1, , , , , , , , , , , , , ,29189112,134, ,29168717, , , , ,29247959,28404572160,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29247959,1671177567221,,, , , , , , , , , ,3145728,29247928,2,2,2,2, , ,1, , , ,3, ,3,1, ,1,1, , , , , , , ,555,1,6681,3, , , , , , ,1,29,270080376, , , , , , , ,159, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, ,4, ,41,73,12,8, , , , , , , , , 
2022-12-16 08:06:28.216 UTC, , , , , , , , , ,589,4977877,1824840,6720, ,45, ,40, , , , , , , , ,7,45,22, , , ,26,33,21, ,24, , , , , , , , , , , , , , ,29189112,134, ,29168717, , , , ,29247959,28404506624,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29247959,1671177567221,,, , , , , , , , , ,3145728,29247928, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,461969784, , , , , , , ,71, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,39,32,4, , , , , , , , , , 
2022-12-16 08:07:28.221 UTC, , , , , , , , , ,589,4977877,1824840,6720, ,45, ,40, , , , , , , , ,7,45,22, , , ,26,33,21, ,24, , , , , , , , , , , , , , ,29189112,134, ,29168717, , , , ,29247959,28404445184,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29247959,1671177567221,,, , , , , , , , , ,3145728,29247928, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,14,306780536, , , , , , , ,71, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,39,32,4, , , , , , , , , , 
2022-12-16 08:08:28.223 UTC, , , , , , , , , ,589,4977877,1824840,6720, ,45, ,40, , , , , , , , ,7,45,22, , , ,26,33,21, ,24, , , , , , , , , , , , , , ,29189112,134, ,29168717, , , , ,29247959,28404375552,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29247959,1671177567221,,, , , , , , , , , ,3145728,29247928, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,498669944, , , , , , , ,71, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,39,32,4, , , , , , , , , , 
2022-12-16 08:09:28.227 UTC, , , , , , , , , ,589,4977877,1824840,6720, ,45, ,40, , , , , , , , ,7,45,22, , , ,26,33,21, ,24, , , , , , , , , , , , , , ,29189112,134, ,29168717, , , , ,29247959,28404310016,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29247959,1671177567221,,, , , , , , , , , ,3145728,29247928, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,15,344004992, , , , , , , ,71, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,39,32,4, , , , , , , , , , 
2022-12-16 08:10:28.230 UTC, , ,4,21, ,9, , , ,589,4976845,1823808,6720, ,45, ,303, , , , , , , , ,7,45,22, , , ,26,33,21, ,95,8, , , , , , , , , , , , , ,29189112,134, ,29168717, , , , ,29263471,28404219904,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29263471,1671177567221,,, , , , , , , , , ,3145728,29263440,3,3,3,3, , ,8, , , ,11, ,3,1, ,8,1, , , , , , , ,4427,8,15512,11, , , , , , , , ,541137280, , , , , , , ,442,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, ,4, ,48,209,12,42, , , , , , , , , 
2022-12-16 08:11:28.234 UTC, , ,1,5, ,2, , , ,1029,4975093,1821616,6720, ,45, ,90, , , , , , , , ,7,45,22, , , ,26,33,21, ,39, , , , , , , , , , , , , , ,29189112,134, ,29168717, , , , ,29265655,28404154368,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29265655,1671177567221,,, , , , , , , , , ,3145728,29265624,1,1,1,1, , , , , , ,2, ,3,1, , ,1, , , , , , , , , ,2184,2, , , , , , ,1,14,388569464, , , , , , , ,135,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8, , , ,32,64,4,8, , , , , , , , , 
2022-12-16 08:12:28.243 UTC, , , , , , , , , ,1029,4975093,1821616,6720, ,45, ,40, , , , , , , , ,7,45,22, , , ,26,33,21, ,20, , , , , , , , , , , , , , ,29189112,134, ,29168717, , , , ,29265655,28404088832,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29265655,1671177567221,,, , , , , , , , , ,3145728,29265624, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,580458872,1, , , , , , ,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28,32,4, , , , , , , , , , 
2022-12-16 08:13:28.247 UTC, , , , , , , , , ,1029,4975093,1821616,6720, ,45, ,40, , , , , , , , ,7,45,22, , , ,26,33,21, ,20, , , , , , , , , , , , , , ,29189112,134, ,29168717, , , , ,29265655,28404027392,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29265655,1671177567221,,, , , , , , , , , ,3145728,29265624, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,15,430512504, , , , , , , ,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28,32,4, , , , , , , , , , 
2022-12-16 08:14:28.252 UTC, , , ,1, , , , , ,1029,4975093,1821616,6720, ,45, ,50, , , , , , , , ,7,45,22, , , ,26,33,21, ,24, , , , , , , , , , , , , , ,29189112,134, ,29168717, , , , ,29265655,28411699200,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29265655,1671177567221,,, , , , , , , , , ,3145728,29265624, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,44,303110528,2, , , , , , ,69, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28,41,5, , , , , , , , , , 
2022-12-16 08:15:28.256 UTC, , , , , , , , , ,1029,4975093,1821616,6720, ,45, ,94, , , , , , , , ,7,45,22, , , ,26,33,21, ,27, , , , , , , , , , , , , , ,29189112,134, ,29168717, , , , ,29271231,28414726144,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29271231,1671177567221,,, , , , , , , , , ,3145728,29271200,3,3,3,3, , , , , , ,2, ,3,1, , ,1, , , , , , , , , ,5576,2, , , , , , , , ,500242816,2, , , , , , ,111, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,4, ,28,58,12,6, , , , , , , , , 
